feature,importance
emb_163,0.0010933722392866604
emb_72,0.0010903653619759503
emb_351,0.0010877998730565456
dem_race_UNK,0.0010875709403248951
emb_36,0.0010827135228669404
emb_76,0.0010821380261830389
labs7d_ph_count,0.001077182501949179
emb_362,0.0010732331022610707
emb_154,0.0010538715673492213
emb_243,0.0010535298480579683
emb_209,0.0010525716679443194
emb_301,0.0010481292422874805
emb_214,0.001046694070423945
emb_274,0.0010377926717662122
emb_255,0.0010349766891924522
emb_92,0.0010333205758788495
emb_23,0.0010285749182568887
emb_314,0.0010283339377380424
emb_287,0.0010226408732091825
emb_252,0.0010219824618470997
emb_241,0.0010183977398967629
emb_165,0.0010123063261101707
emb_367,0.0010079971738368018
emb_2,0.0010068096258054274
dem_race_ASIAN,0.000998937405611561
emb_281,0.000996624722535541
emb_33,0.0009940090045502845
emb_380,0.0009914094104724555
emb_104,0.0009862557536508899
emb_183,0.000980519713109945
emb_194,0.0009747361505920655
emb_43,0.0009635543630766966
emb_227,0.000962837439553784
emb_267,0.0009627757046630239
emb_324,0.0009577344782004815
emb_355,0.0009553522934267717
emb_350,0.000948205285943791
emb_193,0.0009470420743288325
emb_365,0.0009444620633596004
emb_141,0.0009418370372400383
emb_319,0.0009401027156883906
emb_116,0.0009384026840769051
emb_202,0.0009382216809985408
emb_220,0.0009360130594743526
emb_370,0.000929443802251744
emb_64,0.000927770809794479
emb_157,0.0009254323915146146
emb_123,0.0009241391528901638
emb_361,0.0009182197301059717
emb_159,0.0009173411283009903
emb_48,0.0009135172536406047
emb_308,0.0009092433977009258
emb_148,0.0009090216981469732
emb_44,0.0008997764476780717
emb_174,0.0008969530292018599
emb_138,0.0008956410640513387
emb_221,0.0008949038215837552
emb_341,0.0008934707172831346
emb_77,0.0008904055478327955
emb_289,0.0008892874329023525
emb_273,0.0008854508430533032
emb_143,0.0008853538405916016
emb_383,0.0008842434213826554
emb_249,0.0008818822512645788
emb_299,0.0008798828628928156
emb_275,0.0008796629779856922
emb_161,0.0008790022431868312
emb_323,0.0008784902213477196
emb_50,0.0008783455341300052
emb_256,0.0008754641533456021
emb_250,0.0008748085110686017
emb_122,0.0008739844282131365
emb_224,0.0008739331157994563
emb_158,0.0008709571648344765
emb_230,0.0008706107377396043
emb_343,0.0008705747575878053
emb_107,0.0008683304040000979
emb_27,0.0008645174193055489
emb_210,0.0008636662422010329
emb_93,0.0008633909276706517
emb_25,0.0008626709343187211
emb_146,0.0008620706599462394
emb_277,0.0008612902329949493
emb_110,0.00085506907389605
emb_330,0.000854828435638485
emb_321,0.0008531784760676339
emb_31,0.0008516287895718875
emb_129,0.0008513761543376616
emb_83,0.0008506714057351755
emb_62,0.0008497252209590107
emb_206,0.000849456156242026
emb_168,0.0008489193908644519
emb_53,0.000848290336438249
emb_78,0.0008467674920959182
emb_310,0.0008456856548619386
emb_334,0.0008455069741641534
emb_265,0.0008438188280905213
emb_87,0.0008434813736089723
emb_205,0.0008430652513315162
emb_254,0.0008424925464894015
emb_304,0.0008413336441586617
emb_376,0.000840038980634662
emb_124,0.0008377778878581409
emb_292,0.0008376064796585799
emb_160,0.0008371407388926747
emb_379,0.0008364185130847083
emb_215,0.0008354122790386363
emb_18,0.0008352420727594688
emb_195,0.0008347111842923577
emb_306,0.0008342163767269027
emb_172,0.0008320733797734692
emb_127,0.0008317788381689786
emb_363,0.0008317040081610655
emb_340,0.0008301958519041384
emb_46,0.0008293238328247578
emb_57,0.0008290305653241567
emb_56,0.0008289504899677023
emb_99,0.0008282858855852643
emb_329,0.0008277479436984293
emb_63,0.0008269494116249851
emb_80,0.0008262264804317706
emb_257,0.0008257562332545734
emb_35,0.0008256702180798142
emb_175,0.0008252970159791784
emb_5,0.0008238700875387085
emb_145,0.000822466960462074
emb_169,0.000821709319944415
emb_151,0.0008207623368071453
emb_282,0.0008203431625492768
emb_315,0.000820304272523371
emb_134,0.0008181612057991416
emb_283,0.0008170958154787661
emb_187,0.0008162902088573185
emb_45,0.0008161109632598144
emb_97,0.0008159866438190358
emb_164,0.0008122161544454193
emb_171,0.0008121330942305506
emb_332,0.0008117026293489458
emb_325,0.0008111658435175279
emb_105,0.0008097099468882106
emb_188,0.0008096452538808957
emb_118,0.0008089292559097601
emb_34,0.0008074988427359131
emb_313,0.0008062643292503611
emb_102,0.0008057258684003919
emb_326,0.0008056991786665424
emb_112,0.0008045695051278542
emb_232,0.0008040885878288786
emb_60,0.0008023538016229106
emb_173,0.0008008753731749547
emb_344,0.0008007987171886937
emb_7,0.0007992874284573825
emb_40,0.0007985159068861485
emb_245,0.0007979793215047829
emb_192,0.0007965875898613042
emb_246,0.0007965433577673895
emb_166,0.0007951958991186636
emb_357,0.000795016643621042
emb_261,0.0007939514896038876
emb_346,0.0007939375900448429
emb_73,0.0007939328444982624
emb_349,0.0007937119897377956
emb_372,0.0007922738384764778
emb_181,0.0007922678642118927
emb_293,0.0007913940335029152
labs7d_albumin_count,0.0007910126507388341
emb_381,0.0007897164438681002
emb_374,0.0007891578801961859
emb_135,0.0007888115044709134
emb_108,0.00078722345478238
emb_364,0.0007847742949741985
emb_285,0.0007845061120219031
emb_8,0.0007826048193237721
emb_147,0.0007824840213052211
emb_41,0.0007799836453137862
emb_272,0.0007799450684597922
emb_360,0.0007794109848127193
emb_24,0.0007792467740384816
emb_170,0.0007788721603230332
emb_28,0.0007776404832216389
emb_212,0.0007773552579387259
emb_320,0.0007769544660927611
emb_140,0.000775673080444833
emb_345,0.0007755497831726367
emb_218,0.0007755175477408908
emb_180,0.0007749172006029787
emb_101,0.00077421488159626
emb_61,0.0007741974940695831
emb_13,0.0007725783726082737
emb_203,0.0007711264197868431
emb_10,0.0007707878532693533
emb_153,0.0007705898045481
emb_90,0.0007702747967042549
emb_264,0.0007668055946706462
emb_377,0.0007663172145832261
emb_318,0.0007647755377216409
emb_191,0.0007634209990949041
emb_30,0.0007628383392123277
emb_333,0.0007626264317873859
emb_38,0.0007620843976701278
emb_11,0.0007604267880664241
emb_51,0.0007597135696867171
emb_22,0.000758542850999029
emb_348,0.000758499098709278
emb_89,0.0007582881314563041
emb_82,0.000757853009777887
emb_115,0.0007574830670517321
emb_347,0.00075729941059357
emb_1,0.0007558901300276669
emb_303,0.0007544063489725112
emb_238,0.0007541199790415963
emb_94,0.0007536055252957514
emb_375,0.0007532425951692225
emb_179,0.0007517726603567793
emb_39,0.0007517046762433971
emb_117,0.0007514441309485323
emb_263,0.0007502015186097778
emb_342,0.0007483867446653218
emb_52,0.0007474860576290321
emb_150,0.000747429516965312
emb_309,0.0007464838305469079
emb_142,0.000746296505455709
emb_207,0.0007462959146030987
emb_286,0.0007457927848443973
emb_217,0.000744948396921924
emb_114,0.0007419909244882428
emb_88,0.0007414392981728417
emb_152,0.0007408315667093919
emb_312,0.0007403338991586351
emb_68,0.0007401606988727589
emb_111,0.0007394395262513205
emb_211,0.0007386539027196191
emb_353,0.0007361626982695124
emb_12,0.0007328903921979665
emb_91,0.0007328700491268188
emb_55,0.0007321798930203978
emb_79,0.0007312106838748336
emb_297,0.0007307562931133987
emb_32,0.000728371282876049
emb_223,0.0007283541129769776
emb_74,0.0007279707923652065
emb_225,0.0007279511116548623
emb_294,0.0007269294937070316
emb_258,0.0007267617321233549
emb_196,0.000725354162424138
emb_6,0.0007253218986611927
emb_120,0.0007239311832509563
emb_247,0.0007233209434002717
emb_200,0.000722923449260191
emb_0,0.0007227662654344416
emb_229,0.0007223853646089278
emb_155,0.0007222569474580284
emb_21,0.000722248859174301
emb_178,0.0007215979790329484
emb_358,0.0007214036776378907
emb_125,0.0007213706559605305
emb_278,0.0007206702902376355
emb_231,0.0007205354837947487
emb_269,0.0007191236153178168
emb_276,0.0007188739555288216
emb_71,0.0007174709258671258
emb_337,0.0007167099235061939
emb_15,0.0007164486395196352
emb_226,0.0007163007084640345
emb_204,0.0007156378196788615
emb_291,0.000715179119763753
emb_356,0.0007147343278947975
emb_300,0.0007142780531050624
emb_75,0.0007141403329452826
emb_84,0.0007140942462198749
emb_3,0.0007138369137339873
emb_316,0.0007135494603128144
emb_311,0.0007132539247145499
emb_219,0.000713005739156731
emb_338,0.0007123329153059119
emb_167,0.0007123159391805022
emb_222,0.000711294015428177
emb_260,0.000709038684832475
emb_96,0.0007090308833912653
emb_354,0.0007083052308458776
emb_253,0.0007075620826253307
emb_98,0.000705820593245417
emb_240,0.0007046588010368543
emb_95,0.0007037851424999118
emb_69,0.0007036410254849096
emb_382,0.0007012209696784849
emb_58,0.0007011757811223234
emb_9,0.0007011069100459975
emb_66,0.0006998084079425117
emb_244,0.0006982421998195481
emb_234,0.0006976027933674079
emb_109,0.0006974415845822882
emb_106,0.0006972139764711659
emb_54,0.0006966576454499253
emb_266,0.0006957015658713167
emb_128,0.0006949397752403944
emb_29,0.000693284656136101
emb_139,0.0006914725306529325
emb_251,0.000679758370271832
emb_290,0.0006787634299113081
emb_198,0.0006784778559025727
emb_213,0.0006762072494314333
emb_359,0.0006751350618108282
emb_126,0.000671326071421046
emb_177,0.0006616561022753867
emb_235,0.0006574573971281967
emb_137,0.0006565208584496983
emb_339,0.0006525907624568099
emb_17,0.0006518313358901666
emb_335,0.0006516971851155591
emb_305,0.0006516155335258046
emb_298,0.000650933884385008
emb_185,0.0006502840232059506
emb_366,0.0006450950655729883
emb_103,0.0006425778891789933
emb_85,0.0006412793042501312
emb_237,0.0006401720402024229
emb_233,0.0006296588999931949
emb_328,0.0006277269612591392
emb_37,0.0006217526966545652
emb_4,0.0006157442156151551
hx30d_diuretics_any,0.0003692868616633282
hx30d_vasopressors_any,5.1730795875313876e-05
hx30d_colloid_bolus_any,3.5667427719882186e-05
hx30d_nsaids_any,9.451869044997948e-06
hx30d_aminoglycosides_any,2.2616655443865425e-06
hx30d_mannitol_any,8.398880249756913e-07
dem_mar_SEPARATED,0.0
dem_mar_OTHER,0.0
hx31to180d_mech_vent_any,0.0
hx31to180d_nsaids_any,0.0
hx31to180d_vasopressors_any,0.0
hx31to180d_aminoglycosides_any,0.0
hx31to180d_mannitol_any,0.0
hx31to180d_colloid_bolus_any,0.0
hx31to180d_diuretics_any,0.0
